CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1491307675000000,2017/04/04 21:07:55'000"000,125000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option
Channel 1,1,0,0,0,10.000000,-10.000000,0
Channel 2,2,1,0,0,10.000000,-10.000000,0
Channel 3,3,2,0,0,10.000000,-10.000000,0
Data
32722,32405,32024
32722,32401,32021
32723,32404,32033
32726,32403,32025
32731,32396,32025
32733,32391,32025
32734,32394,32021
32740,32385,32023
32746,32386,32021
32746,32384,32023
32747,32390,32025
32747,32378,32029
32751,32386,32028
32751,32389,32028
32757,32385,32024
32756,32381,32027
32758,32373,32031
32757,32377,32036
32768,32378,32036
32760,32372,32037
32767,32369,32035
32776,32370,32037
32772,32364,32033
32771,32362,32039
32780,32360,32044
32783,32372,32041
32785,32357,32036
32783,32361,32043
32782,32358,32043
32784,32361,32040
32789,32363,32048
32789,32352,32041
32786,32347,32046
32785,32352,32049
32798,32348,32051
32796,32351,32047
32790,32351,32044
32792,32342,32055
32799,32341,32050
32804,32343,32058
32800,32344,32061
32800,32339,32063
32805,32347,32062
32804,32349,32063
32805,32351,32061
32804,32338,32061
32809,32340,32067
32812,32339,32066
32818,32335,32062
32819,32338,32066
32813,32336,32065
32816,32335,32066
32811,32340,32072
32816,32341,32071
32813,32337,32067
32814,32336,32067
32818,32332,32062
32822,32326,32073
32821,32329,32070
32821,32327,32076
32824,32331,32076
32826,32329,32079
32828,32339,32078
32831,32334,32081
32829,32337,32079
32830,32332,32086
32829,32329,32082
32829,32332,32080
32837,32324,32080
32836,32327,32085
32828,32322,32086
32830,32323,32079
32833,32324,32086
32838,32326,32085
32830,32328,32090
32830,32331,32110
32831,32328,32216
32837,32332,32296
32835,32323,32364
32841,32323,32417
32838,32319,32456
32838,32322,32495
32835,32323,32510
32833,32326,32529
32840,32325,32549
32839,32328,32550
32842,32335,32554
32844,32335,32567
32841,32340,32568
32839,32334,32572
32836,32335,32579
