CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1491305127000000,2017/04/04 20:25:27'000"000,125000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option
Channel 1,1,0,0,0,10.000000,-10.000000,0
Channel 2,2,1,0,0,10.000000,-10.000000,0
Channel 3,3,2,0,0,10.000000,-10.000000,0
Data
32807,32831,32114
32808,32836,32115
32813,32827,32118
32810,32828,32118
32819,32826,32118
32812,32830,32121
32817,32830,32122
32816,32829,32122
32816,32827,32118
32817,32833,32122
32816,32840,32122
32819,32830,32129
32819,32830,32123
32821,32829,32127
32819,32828,32128
32823,32826,32124
32825,32822,32130
32830,32825,32126
32824,32823,32119
32826,32823,32119
32825,32822,32130
32829,32821,32127
32826,32830,32127
32831,32822,32131
32830,32821,32133
32831,32822,32133
32836,32822,32132
32832,32819,32134
32837,32820,32135
32837,32827,32141
32835,32829,32143
32837,32825,32139
32835,32821,32142
32841,32822,32142
32840,32816,32140
32842,32820,32139
32843,32820,32144
32843,32817,32147
32840,32816,32147
32839,32820,32148
32841,32811,32143
32841,32811,32139
32840,32808,32150
32841,32814,32145
32846,32810,32149
32843,32807,32153
32844,32810,32159
32843,32805,32158
32842,32812,32157
32851,32814,32155
32845,32804,32154
32842,32806,32162
32842,32803,32165
32850,32806,32165
32847,32800,32162
32850,32801,32158
32853,32802,32166
32848,32806,32165
32848,32803,32158
32852,32798,32173
32852,32798,32184
32854,32798,32273
32851,32795,32358
32850,32805,32444
32849,32805,32536
32850,32801,32617
32851,32799,32657
32854,32799,32693
32851,32794,32718
32856,32801,32743
32856,32799,32770
32851,32794,32787
32855,32795,32817
32852,32796,32845
32856,32801,32871
32855,32797,32908
32854,32795,32935
32856,32787,32953
32852,32784,32966
32855,32792,32983
32854,32799,32990
32851,32782,33003
32850,32785,33013
32854,32794,33018
32853,32785,33023
32857,32790,33021
32857,32790,33030
32859,32788,33035
32855,32792,33036
32857,32794,33042
32857,32787,33045
32856,32786,33050
32858,32782,33046
32858,32770,33048
32855,32773,33048
32856,32776,33050
32851,32780,33050
32852,32779,33057
32858,32781,33059
32855,32780,33064
32863,32787,33059
32856,32782,33056
32851,32782,33061
32851,32781,33062
32854,32783,33065
32856,32777,33065
32856,32784,33068
32854,32785,33067
32851,32782,33069
32854,32780,33072
32853,32780,33072
32850,32786,33075
32857,32782,33073
32854,32774,33074
32853,32777,33075
32852,32775,33075
32854,32782,33078
32852,32784,33082
32852,32784,33078
32851,32782,33079
32849,32775,33081
32856,32781,33081
32850,32779,33079
32851,32782,33088
32851,32781,33090
32852,32785,33091
32850,32781,33089
32849,32781,33090
32854,32778,33094
32851,32776,33096
32853,32778,33096
32852,32777,33099
32850,32778,33094
32849,32782,33092
32852,32771,33095
32848,32774,33101
32850,32776,33096
32850,32774,33098
32851,32773,33099
32846,32768,33099
32846,32774,33096
32842,32773,33096
32847,32771,33095
32840,32776,33099
32841,32779,33104
32843,32768,33100
32841,32771,33101
32833,32773,33106
32834,32773,33104
32834,32776,33099
32836,32773,33104
32840,32769,33104
32834,32771,33102
32831,32771,33109
32834,32773,33108
32831,32771,33102
32829,32772,33110
32828,32776,33106
32828,32777,33108
32826,32776,33106
32822,32774,33100
32818,32764,33103
32819,32766,33110
32820,32767,33109
32819,32771,33105
32818,32773,33109
32823,32774,33103
32822,32776,33109
32817,32776,33099
32818,32780,33103
32819,32780,33112
32813,32773,33106
32814,32771,33105
32808,32773,33110
32813,32773,33110
32810,32771,33106
32810,32770,33105
32808,32767,33109
32806,32763,33110
32799,32763,33102
32799,32770,33107
32800,32766,33106
32802,32767,33109
32795,32770,33103
32797,32766,33102
32794,32768,33102
32794,32770,33105
32792,32768,33104
32790,32766,33102
32787,32769,33109
32790,32774,33109
32789,32769,33109
32790,32770,33102
32783,32763,33104
32785,32762,33106
32786,32761,33107
32783,32771,33105
32785,32773,33105
32779,32775,33107
32775,32776,33110
32775,32764,33109
32778,32759,33109
32775,32757,33111
32771,32758,33110
32770,32763,33101
32764,32765,33111
32762,32775,33103
32765,32764,33102
32763,32755,33108
32763,32759,33105
32761,32759,33110
32762,32759,33108
32763,32761,33107
32764,32762,33106
32759,32758,33107
32756,32761,33099
32759,32759,33099
32759,32755,33103
32752,32757,33104
32750,32753,33106
32744,32762,33107
32745,32759,33102
32744,32753,33104
32746,32760,33105
32745,32758,33107
32744,32758,33100
32740,32759,33105
32739,32765,33105
32737,32764,33099
32739,32762,33102
32742,32773,33104
32736,32771,33104
32730,32765,33105
32729,32762,33104
32728,32763,33099
32730,32754,33100
32728,32764,33102
32723,32770,33096
32724,32766,33103
32727,32763,33103
32719,32763,33099
32722,32766,33097
32717,32764,33097
32717,32763,33101
32719,32758,33097
32715,32763,33099
32714,32762,33102
32713,32758,33104
32712,32762,33096
32711,32761,33102
32710,32767,33102
32708,32762,33099
32704,32761,33099
32712,32763,33098
32707,32763,33102
32705,32757,33095
32706,32765,33096
32702,32764,33100
32702,32767,33100
32697,32763,33104
32702,32762,33103
32694,32761,33099
32699,32758,33092
32697,32761,33094
32703,32764,33092
32700,32765,33086
32699,32763,33095
32700,32760,33094
32694,32757,33095
32696,32762,33095
32690,32758,33097
32693,32755,33094
32691,32756,33094
32688,32764,33093
32689,32767,33093
32684,32764,33091
32687,32768,33087
32683,32763,33092
32685,32768,33091
32680,32762,33090
32680,32758,33089
32679,32760,33086
32677,32760,33087
32681,32764,33083
32678,32763,33086
32679,32761,33085
32680,32764,33086
32683,32760,33085
32677,32757,33082
32678,32751,33082
32673,32751,33081
32675,32759,33076
32677,32760,33081
32674,32758,33078
32672,32763,33078
32672,32765,33083
32672,32766,33083
32666,32766,33085
32669,32763,33083
32673,32765,33086
32669,32767,33081
32669,32772,33080
32667,32774,33075
32669,32775,33078
32664,32780,33082
32666,32776,33081
32664,32771,33083
32665,32770,33081
32663,32767,33079
32662,32776,33083
32664,32770,33086
32664,32771,33079
32661,32771,33079
32659,32779,33080
32659,32768,33080
32663,32765,33073
32663,32767,33081
32659,32769,33078
32658,32774,33081
32656,32782,33080
32654,32779,33078
32657,32779,33076
32654,32785,33072
32658,32783,33075
32661,32785,33080
32662,32782,33077
32654,32781,33075
32655,32783,33081
32653,32778,33076
32655,32786,33075
32654,32784,33076
32651,32787,33081
32651,32781,33079
32655,32788,33078
32651,32793,33077
32654,32790,33075
32653,32787,33073
32651,32794,33078
32655,32786,33080
32650,32790,33079
32651,32793,33073
32649,32796,33076
32651,32798,33074
32649,32796,33072
32648,32793,33078
32646,32792,33075
32651,32790,33072
32650,32790,33076
32648,32797,33078
32646,32795,33081
32647,32796,33079
32646,32797,33078
32643,32800,33084
32647,32799,33076
32644,32802,33079
32644,32803,33076
32649,32801,33078
32646,32800,33074
32647,32806,33073
32641,32801,33074
32642,32801,33076
32641,32802,33076
32641,32802,33072
32643,32804,33077
32642,32806,33074
32641,32804,33079
32643,32806,33077
32644,32802,33078
32643,32801,33081
32645,32801,33074
32644,32802,33080
32645,32803,33079
32642,32808,33079
32642,32810,33075
32644,32814,33077
32648,32810,33077
32648,32814,33080
32643,32809,33084
32641,32802,33081
32641,32804,33073
32639,32806,33071
32635,32803,33081
32647,32812,33088
32637,32808,33075
32643,32814,33077
32638,32816,33077
32640,32810,33082
32640,32818,33082
